text,label
"Info Gempa Magnitudo:5.0, 14-Jul-19 18:52:28 WIB, Lok:0.51 LS, 127.90 BT (47 km TimurLaut LABUHA-MALUT), Kedlmn:10 Km ::BMKG ",1
saya dan ibu negara mengikuti salat idulfitri 1441h di halaman depan wisma bayurini istana kepresidenan bogor pagi ini bersama beberapa orang yang sehari hari bersama kami termasuk imam dan khatib serta bilal yang datang dari lingkungan pengamanan dan pegawai istana,0
"Hujan dengan intensitas tinggi sejak pukul 15.00 WIB hingga 22.00 WIB telah memicu terjadinya banjir di Desa Air Keruh, Kecamatan Ulu Talo, Kabupaten Seluma, Provinsi Bengkulu, Senin (5/10). Selengkapnya : InfoBencanaBNPB ",1
" Gempa Mag:5.7, 28-Oct-20 16:08:58 WIB, Lok:0.30 LS,124.49 BT (93 km Tenggara BOLAANGUKI-BOLSEL-SULUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
Awanpanas guguran Merapi tanggal 7 April 2021 pukul 2.09 WIB tercatat di seismogram dengan amplitudo 40 mm dan durasi 114 detik. estimasi jarak luncur ?1300 meter ke arah barat daya. Angin bertiup ke timur.,1
" Gempa Mag:5.0, 29-Des-20 07:37:06 WIB, Lok:10.21 LS, 120.41 BT (Pusat gempa berada di darat 16 km BaratLaut Wula-Waijelu), Kedlmn:10 Km Dirasakan (MMI) II Waingapu BMKG ",1
ada masanya kereta2 ekonomi dilebihmanusiawikan dengan fasilitas pendingin sejak itu merokok pun dilarang di atas kereta maka kereta2 ekonomi yg semula non ac mulai dipasangi pendingin tapi,0
" Gempa Magnitudo: 5.1, Kedalaman: 57 km, 22 Feb 2021 11:45:01 WIB, Koordinat: 8.84 LS-123.54 BT (41 km Tenggara LEMBATA-NTT), Tidak berpotensi tsunami BMKG ",1
tapi entah karena bujet atau apa kereta2 itu hanya dimodif dgn memasang ac split model rumahan,0
4 gunung api aktif lagi takut bakal ada gempa gede,0
wong saya ngga mau,0
" Gempa Mag:4.7, 02/01/2021 20:59:25 (Pusat gempa di laut Teluk Tolo 59 km arah Barat Lantibung), Kedlmn:10 Km Dirasakan (MMI) II-III Banggai, II-III Luwuk, BMKG",1
" Gempa Mag:4.7, 13-Feb-21 22:19:13 WIB, Lok:10.37 LS, 123.50 BT (Pusat gempa berada di laut 58 km Timur Laut Rotendao), Kedlmn:10 Km Dirasakan (MMI) I-II Kabupaten Kupang, I-II Kabupaten Rote Ndao BMKG ",1
" Gempa Mag:5.1, 31-Dec-20 17:49:03 WIB, Lok:0.35 LU,97.66 BT (30 km BaratDaya NIASSELATAN-SUMUT), Kedlmn:21 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:4.1, 21-Okt-20 10:44:35 WIB, Lok:8.80 LS, 116.06 BT (Pusat gempa berada di darat 15 km BaratDaya Lombok Barat), Kedlmn:95 Km Dirasakan (MMI) III Lombok Barat, III Lombok Tengah BMKG ",1
kendalanya banyak orang meskipun di pasar itu sebenarnya ada gugus tugas covid 19 tetapi gugus tugas covid 19 yang terpasang tidak seimbang dengan jumlah pengunjung pasartanahabang,0
Terjadi awanpanas letusan di Gunung Merapi pada tanggal 14 Oktober 2019 pukul 16:31 WIB. Awanpanas terekam di seismogram dengan durasi 270 detik dan amplitudo 75 mm. Terpantau kolom setinggi max. ?3.000 m dari puncak. Angin bertiup ke arah Barat Daya. statuswaspada,1
deretan rekomendasi smartwatch smartband dan tws 2021 ini sudah hadir di indonesia aksesoris gadget ini bisa jadi pilihan keren untuk dibeli pakai uang thr pilih yang mana nih,0
" Gempa Mag:5.1, 15-Feb-21 11:57:14 WIB, Lok:1.04 LU, 98.75 BT (Pusat gempa berada di laut 68 km barat daya Padang Sidempuan), Kedlmn:36 Km Dirasakan (MMI) III Aek Godang, III Pandan, III Sibolga BMKG ",1
Awanpanas guguran Merapi tanggal 28 Mei 2021 pukul 19.34 WIB Merapi berkabut tercatat di seismogram dengan amplitudo 30 mm dan durasi 131 detik. estimasi jarak luncur 1.800 m ke arah barat daya. MerapiSiaga sejak 5 November 2020.,1
" Gempa Dirasakan Magnitudo: 5.2, Kedalaman: 10 km, 06 Jun 2021 16:07:31 WIB, Koordinat: 3.07 LU-126.61 BT (Pusat gempa berada di laut 103 km barat daya Melonguane), Dirasakan (MMI): III Tahuna BMKG ",1
dalam penanganan covid 19 ini manajemen satu data mulai kita perbaiki agar semua perkembangan mengenai covid 19 dapat dilaporkan secara real time dari laboratorium atau dari gugus tugas di daerah dengan satu data kebijakan yang kita keluarkan bisa lebih tepat dan akurat,0
" Gempa Mag:3.2, 29/01/2021 22:36:20 (Pusat gempa di laut 22 km barat laut Pesisir Barat), Kedlmn:9 Km Dirasakan (MMI) II-III Liwa, BMKG",1
" Gempa Mag:3.4, 06/01/2021 10:38:40 (Pusat gempa di darat 22km Tenggara Pesawaran), Kedlmn:3 Km Dirasakan (MMI) III Peswaran, III Kemiling, BMKG",1
Laporan pengamatan guguran dan awanpanas guguran Gunung Merapi tanggal 16 Januari 2021 pukul 18.0024.00 WIB. Teramati 20 kali guguran lava pijar dengan jarak luncur maksimum 1000 meter ke barat daya. MerapiSiaga AktivitasMerapi BPTPKG,1
"Terjadi awanpanas guguran di G. Merapi pd tgl 02/04/2019 pukul 11:23 dan 11.25 WIB, durasi 102 dan 93.8 detik, jarak luncur 1000 dan 900 m ke arah hulu Kali Gendol. StatusWaspada sejak 21 Mei 2018",1
sebenernya ga diperuntukan untuk wajah nder karna terlalu keras cuma kalo emang mau pake dimuka harus pake toner yang ngelembapin kulit banget banget banget soalnya bikin kering kalo engga nanti mukamu iritasi karna kekeringan,0
"Terjadi awan panas guguran di Gunung Merapi tanggal 11 Maret 2021 pukul 14.03 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo 45 mm dan durasi 86 detik, jarak luncur 1200 m ke arah barat daya. MerapiSiaga sejak 5 November 2020 mbg ",1
palsu itu btw aslinya dia udah lulus,0
"Info Gempa Magnitudo:5.1 SR, 28-Jun-16 20:55:52 WIB, Lok:4.18 LS,133.84 BT (99 km BaratDaya KAIMANA-PAPUABRT), Kedlmn:10 Km ::BMKG",1
Awanpanas guguran Gunung Merapi terjadi pada tanggal 13 Agustus 2019 pukul 23:31 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo max. 30 mm dan durasi ?95 detik. Jarak luncur 950 m ke arah hulu Kali Gendol. statuswaspada sejak 21 Mei 2018,1
jadi bmkg ga boleh posting gempa vulkanik,1
" Gempa Mag:3.0, 14-Jan-21 10:58:49 WIB, Lok:1.31 LS, 123.24 BT (Pusat gempa berada di Laut 6 km Barat Salakan, Kab.Banggai Kepulauan), Kedlmn:10 Km Dirasakan (MMI) II Salakan BMKG ",1
mungkin joglo joyo boyo ada kaitan ini nugel jowo kaping pindo jadi tanah jawa terbelah jadi dua entah berasal dari letusan krakatau atau merapi atau gempa dah syat,0
3 hindari menjilat bibir dengan tujuan untuk melembapkan justru bibir yang basah oleh air ludah akan membuat penguapan semakin cepat akibatnya bibir akan mengalami kekeringan,0
" Gempa Mag:5.2, 21-Okt-20 21:35:09 WIB, Lok:3.31 LS, 100.35 BT (Pusat gempa berada di laut 33 km BaratDaya Pulau Pagai Selatan), Kedlmn:10 Km Dirasakan (MMI) II-III Pagai Utara, II-III Pagai Selatan BMKG ",1
id nganggur ngga nganggur saya sih ngga mabuk,0
tuh kan beberapa hari yang lalu ngerasa ada goyangan beneran gempa dong,0
untukmu wahai pahlawan kesehatan indonesia pasti bisa covid19indonesia covid 19 dentuman gempa onedirection2020 anakkrakatau lockdownextended,0
" Gempa Mag:3.8, 01-Jun-21 05:02:58 WIB, Lok:2.38 LS, 120.68 BT (Pusat gempa berada di darat 13 km Barat Mangkutana, Luwu Timur), Kedlmn:10 Km Dirasakan (MMI) II - III Mangkutana , I-II Masamba BMKG ",1
perahu karet ini mah standard kerja diwilayah banjir pak gak bapak himbau atau perintahkan sekalipun perahu karetnya tetap keluar akan lebih baik bapak perintahkan jajaran bapak untuk mencari sumber banjir,0
" Gempa Mag:3.8, 27-Mar-21 21:12:59 WIB, Lok:5.49 LS, 103.38 BT (Pusat gempa berada di laut 70 km Barat Daya Pesisir Barat), Kedlmn:39 Km Dirasakan (MMI) II Liwa BMKG ",1
yahya halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir,0
lho jangan salah mereka punya counter attack buat itu pake alasan klasik buat bayar spp buat beli alat prakarya dkk,0
" Gempa Dirasakan Magnitudo: 3.1, Kedalaman: 2 km, 24 Mei 2021 17:37:52 WIB, Koordinat: 4.90 LS-103.96 BT (Pusat gempa berada di darat 17 km barat laut Lampung Barat), Dirasakan (MMI): II Liwa BMKG ",1
" Gempa Mag:6.0, 10-Apr-21 16:30:45 WIB, Lok:3.99 LU,124.73 BT (94 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT), Kedlmn:295 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:4.1, 09-Apr-21 15:09:03 WIB, Lok:3.41 LU, 96.90 BT (Pusat gempa berada di laut 44 Km BaratDaya KAB-ACEHBARATDAYA), Kedlmn:28 Km Dirasakan (MMI) II Panyabungan BMKG ",1
"Info Gempa Magnitudo:5.0, 15-Okt-19 10:00:14 WIB, Lok:4.50 LS, 101.08 BT (152 km BaratDaya BENGKULU-BENGKULU), Kedlmn:10 Km ::BMKG ",1
hal itu ditentang oleh kekasihnya dan ibunya suatu hari daerah mereka mengalami gempa gempa tersebut mengakibatkan masalah di perusahaan pltn dimana terjadi kerusakan besar di bagian pendingin yg mengalami kebocoran,0
Awanpanas guguran terjadi di Gunung Merapi pada tanggal 28 April 2019 pukul 10:04 WIB dengan durasi 150 detik. Awanpanas guguran tidak terpantau secara visual karena cuaca berkabut. statuswaspada sejak 21 Mei 2018,1
" Gempa Mag:5.3, 14-Nov-20 01:33:08 WIB, Lok:5.69 LU, 95.56 BT (Pusat gempa berada di darat 30 km Timur Laut Banda Aceh), Kedlmn:10 Km Dirasakan (MMI) IV Banda Aceh BMKG ",1
parents biar lampin anak betul betul fit drypers drypantz direka khas untuk setiap tumbesaran bayi anda dengan fit yang direka khas serta kekeringan sehingga 10 jam pita lekat amp buang memudahkan ibu menyalin lampin si manja show more,0
" Gempa Mag:4.3, 10-Mar-21 19:50:00 WIB, Lok:1.02 LU, 124.49 BT (Pusat gempa berada di darat 24 km BaratDaya Amurang-Minsel), Kedlmn:10 Km Dirasakan (MMI) III Modayag, II Tomohon , III Amurang BMKG ",1
" Gempa Mag:3.4, 17-Nov-20 09:56:04 WIB, Lok:3.44 LS, 128.36 BT (Pusat gempa berada di laut 11 km selatan Kairatu - SBB), Kedlmn:10 Km Dirasakan (MMI) III Kairatu, II Ambon BMKG ",1
orang pas erupsi dulu aja tahun 2018 dibilang gak berpotensi tsunami oleh bmkg karena hanya erupsi biasa eh tiba tiba tsunami baru abis itu bmkg meralat itu disebabkan akibat dari longsoran bawah laut gunung anak krakatau,1
" Gempa Mag:4.7, 15/01/2021 21:17:03 (Pusat gempa di laut 88 km Tenggara Kab. Pangandaran), Kedlmn:57 Km Dirasakan (MMI) III Pangandaran, III Tasikmalaya, III Cisompet, II Ciamis, II Banjar, II Garut, BMKG",1
"Awanpanas guguran terjadi di Gunung Merapi tanggal 7 Januari 2021 pukul 12.50 WIB. Awanpanas tercatat di seismogram dgn amplitudo 21 mm dan durasi 139 detik. Tinggi kolom teramati 200 m di atas puncak, jarak luncur sekitar ?300 m ke arah hulu Kali Krasak. MerapiSiaga ",1
" Gempa Mag:4.5, 04/02/2021 22:35:14 (Pusat gempa di laut 37 km Timur Laut Gunung Sitoli), Kedlmn:21 Km Dirasakan (MMI) III Gunung Sitoli, III Nias Utara, II Kabupaten Nias, BMKG",1
"Awanpanas guguran Merapi tanggal 4 Juni 2021 pukul 14.04 WIB tercatat di seismogram dengan amplitudo 50 mm dan durasi 119 detik. Cuaca berkabut, estimasi jarak luncur 1500 m ke arah barat daya. MerapiSiaga sejak 5 November 2020 ",1
" Gempa Magnitudo: 5.1, Kedalaman: 12 km, 17 Mei 2021 19:21:58 WIB, Koordinat: 0.20 LU-96.70 BT (120 km BaratDaya NIASBARAT-SUMUT), Tidak berpotensi tsunami BMKG ",1
"Angin Puting Beliung terjadi di Kab. Lampung Timur, Prov. Lampung (4/6) pukul 08.00 WIB tepatnya di Kec. Braja Selebah, Ds. Braja Indah yang disebabkan hujan dengan intensitas tinggi serta angin kencang. InfoBencanaBNPB PusdalopsBNPB ",1
Awanpanas guguran Merapi tanggal 16 Mei 2021 pukul 19.10 WIB tercatat di seismogram dengan amplitudo 40 mm dan durasi 137 detik. Jarak luncur 2.000 m ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
" Gempa Mag:5.2, 11-Jan-21 08:57:28 WIB, Lok:1.22 LU,119.94 BT (98 km BaratLaut TOLI-TOLI-SULTENG), Kedalaman:10 Km, tidak berpotensi tsunami BMKG",1
bener kata untuk pejuang jalan lintas memang harus pake kacamata anti badai biar gak gampang sakit mata,0
" Gempa Dirasakan Magnitudo: 5.5, Kedalaman: 93 km, 17 Apr 2021 08:04:52 WIB, Koordinat: 5.05 LU-95.31 BT (Pusat gempa berada dilaut 39 km BaratDaya JANTHO-ACEHBESAR), Dirasakan (MMI): IV Banda Aceh, III Pidie Jaya, III Nagan Raya, III Lhokseumawe BMKG ",1
jadi suara dentuman itu darimana semoga bukan pertanda kan terjadi gempa alat alat seismograph jakarta amp bogor pasti bs triangulasi sumber dentuman berasal,0
sekarang gini kalau memang dasarnya anak udah nakalnya dari hati sekolah juga capek ngurusin sementara masih banyak anak yang harus diurus sekolah dan itu engga hanya anak baik aja yg diurus seperti yg kamu bilang anak2 yg bermasalah juga harus diurus,0
" Gempa Mag:5.2, 05-Nov-20 05:21:49 WIB, Lok:7.57 LS,106.05 BT (74 km BaratDaya BAYAH-BANTEN), Kedalaman:10 Km, tidak berpotensi tsunami BMKG",1
pagi ini saya ke jawa timur untuk kunjungan sehari di kota surabaya dan kab banyuwangi inilah kunjungan kerja pertama saya ke daerah sejak adaptasi kebiasaan baru diberlakukan saya hendak melihat kerja gugus tugas penanganan covid 19 serta ke pasar tradisional,0
" Gempa Mag:3.3, 30/12/2020 07:36:39 (Pusat gempa di darat 9 km utara Ambon), Kedlmn:10 Km Dirasakan (MMI) II-III Ambon, BMKG",1
"BPBD Prov.Jabar melaporkan Kejadian Angin Puting Beliung pd hari Jumat,31 Juli 2015 Pkl.17:00 WIB di Prov.Jawa Barat,Kab.Bogor,Kec.Dramaga",1
gubernur dki jakarta anies baswedan diserbu emak emak yang mau swafoto di tanah abang jakarta pusat emak emak itu berlarian mendekat ke anies,0
" Gempa Mag:5.7, 13-Jan-21 01:17:39 WIB, Lok:2.87 LS, 136.94 BT (Pusat gempa berada di darat 30 km Tenggara Waropen), Kedlmn:74 Km Dirasakan (MMI) II-III Nabire BMKG ",1
" Gempa Magnitudo: 5.0, Kedalaman: 142 km, 27 Mar 2021 15:46:41 WIB, Koordinat: 2.44 LU-98.96 BT (12 km BaratLaut TOBASAMOSIR-SUMUT), Tidak berpotensi tsunami BMKG ",1
" Gempa Dirasakan Magnitudo: 4.7, Kedalaman: 16 km, 12 Feb 2021 12:05:11 WIB, Koordinat: 9.01 LS-111.33 BT (Pusat gempa berada di laut 94 km Tenggara Pacitan), Dirasakan (MMI): II Karangkates, II Pacitan BMKG ",1
" Gempa Mag:4.3, 21/01/2021 10:32:17 (Pusat gempa di laut 18 km arah timur laut Kab. Morowali), Kedlmn:10 Km Dirasakan (MMI) III Bahodopi, BMKG",1
" Gempa Mag:6.2, 15-Jan-21 01:28:17 WIB, Lok:2.98 LS,118.94 BT (6 km TimurLaut MAJENE-SULBAR), Kedalaman:10 Km, tidak berpotensi tsunami BMKG",1
akhirnya ngumpet dicekungan bawah batu gede gitu aku yg cewek sendiri mau nangis astaga teriak yaa allah gak pengen mati untung banget anginnya ke barat kita di timur jadi asap belerangnnya gak ngelewatin kita serius rasanya gempa gede banget ya itu emang bodoh sih,0
Terjadi awanpanas guguran Gunung Merapi pada tanggal 14 September 2019 pukul 15:30 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo max. 70 mm dan durasi ?101.8 detik. Awanpanas tidak terpantau secara visual karena cuaca berkabut. statuswaspada sejak 21 Mei 2018,1
kalau mau baca materinya yg lengkap bisa baca bukunya bain yg judulnya introduction of mathematical statistics atau bisa jg baca disini,0
" Gempa Mag:5, 24/10/2020 15:21:59 (Pusat gempa di darat 37 km barat daya Sarmi), Kedlmn:10 Km Dirasakan (MMI) II-III Sarmi, BMKG",1
" Gempa Mag:4.5, 29-Nov-20 19:14:15 WIB, Lok:0.60 LU, 120.45 BT (Pusat gempa berada di darat 39 km barat laut Parigi Moutong), Kedlmn:10 Km Dirasakan (MMI) BMKG ",1
dugaanku skyquake ni karna sebelumnya ada gempa,0
" Gempa Mag:5.0, 07-Jan-21 08:27:29 WIB, Lok:6.32 LU, 94.10 BT (Pusat gempa berada di laut 143 km barat laut Kota Sabang), Kedlmn:73 Km Dirasakan (MMI) II Banda Aceh BMKG ",1
gaya belajar ada tiga jenis berikut penjelasan termasuk cara belajar dan media pembelajarannya bagi siswa,0
" Gempa Mag:3.4, 17/11/2020 09:56:04 (Pusat gempa di laut 11 km selatan Kairatu - SBB), Kedlmn:10 Km Dirasakan (MMI) III Kairatu, II Ambon, BMKG",1
Hanik mengimbau masyarakat untuk tidak melakukan kegiatan apapun di daerah potensi bahaya tersebut mengingat awanpanas guguran dan lahar hujan dapat terjadi sewaktuwaktu.,0
" Gempa Mag:5.1, 18/11/2020 06:04:40 (Pusat gempa di darat 10 km timut laut Kodi, Sumba Barat), Kedlmn:10 Km Dirasakan (MMI) III-IV Tambolaka, III Bima, BMKG",1
garena free fire indonesia membagikan kode redeem gratis yang bisa ditukarkan hadiah oleh penggemar kode redeem gratis ini hanya berlaku hingga 4 mei 2021 ayo buruan,0
salah ngambil minyak dikiranya minyak goreng ternyata itu oli literan soalnya seminggu lalu anak saya disuruh beli oli liter saya pikir sudah dimasukin ke motor ternyata belum regional,0
" Gempa Mag:5.7, 31/01/2021 16:44:44 (Pusat gempa di laut 58 km Barat Dobo, Kepulauan Aru), Kedlmn:20 Km Dirasakan (MMI) III Dobo, BMKG",1
berarti poinnya mereka pengen makmur mungkin skrg merasa kalah mungkin sekarang merasa ngga dapet kesempatan untuk makmur mungkin sekarang merasa ngga ada harapan untuk makmur mungkin sekarang gagal bersaing untuk makmur dan melihat ada harapan baru,0
mohon penjelasan nya admin di daerah saya semalam mulai pukul 22 30 wib sampai pukul 02 00 wib terdengar beberapa kali dentuman keras sampai kaca bergetar dan daun pintu berderik suka dikira ada gempa bukan hanya saya yang dengar banyak warga sukabumi jawabarat dentuman,1
ledakan itu menciptakan tsunami dengan gelombang mencapai 40m dan menewaskan 34rb orang akibat ledakan super dahsyat itu gunung krakatau hilang dari permukaan bumi tetapi pada tahun 1927 ditemukan gundukan di tengah laut dan ternyata itu adalah anak gunung krakatau,1
ya allah selamatkan jiwa amp raga agar kita dpt bersyukur kepadamu bahwa musibah bencana banjir tanah longsor wafatnya para ulama adalah kehendakmu ya allah kami sadar kami lalai kami banyak dosa utk itu,0
" Gempa Mag:4, 22/10/2020 18:08:46 (Pusat gempa di darat, 21 km TimurLaut Luwu Timur), Kedlmn:10 Km Dirasakan (MMI) III Sorowako, BMKG",1
" Gempa Mag:5.8, 23-Feb-21 02:22:09 WIB, Lok:1.50 LU, 121.97 BT (Pusat gempa berada di laut 90 km TimurLaut Buol), Kedlmn:10 Km Dirasakan (MMI) III Bone Bolango, IV Buol, III Toli - Toli BMKG ",1
" Gempa Dirasakan Magnitudo: 3.2, Kedalaman: 3 km, 05 Mei 2021 12:57:55 WIB, Koordinat: 4.92 LS-103.94 BT (Pusat gempa berada didarat 17 km BaratLaut Lampung Barat), Dirasakan (MMI): II-III Liwa BMKG ",1
kalo gempa gw ga ngerasa si tapi kalo suara2 itu gw denger bgt sampe kirain tetangga lg berantem,0
tadi malem benar gak bisa tidur tp gw merem in pokoknya yg ptg merem aja gt ttp gak bisa rasanya ada sesuatu tapi gak tau trs pagi ini buka twitter udah heboh bgt ada dentuman krakatau gempa kiamat astagfirullah,0
" Gempa Mag:4.0, 11-Des-20 22:05:43 WIB, Lok:9.54 LS, 117.07 BT (Pusat gempa berada di laut 90 km Tenggara Sumbawa Barat), Kedlmn:41 Km Dirasakan (MMI) II Sumbawa Barat BMKG ",1
" Gempa Mag:4.5, 26-Okt-20 06:49:48 WIB, Lok:8.22 LS, 107.81 BT (Pusat gempa berada di laut 95 km barat daya Kab. Pangandaran), Kedlmn:10 Km Dirasakan (MMI) II Pangandaran, II Ciamis BMKG ",1
mohamad halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir,0
btw kok bmkg ga ngomong apa dah cuma gempa yg dideket palu,1
halo bot saya tidak apa apa hanya rt tweet yang ada tulisan banjir sebaliknya dompet saya kekeringan,0
" Gempa Mag:4.3, 29-Nov-20 00:37:25 WIB, Lok:0.56 LU, 120.43 BT (Pusat gempa berada di darat 41 km Barat Daya Parigi Moutong), Kedlmn:4 Km Dirasakan (MMI) III Parigi Moutong BMKG ",1
" Gempa Mag:4.6, 19-Mar-21 23:33:17 WIB, Lok:7.83 LS, 118.78 BT (Pusat gempa berada di laut 68 km TimurLaut Bima), Kedlmn:26 Km Dirasakan (MMI) III Bima, III Dompu, II - III Sumbawa Besar BMKG ",1
" Gempa Mag:5.5, 17-Apr-21 08:04:52 WIB, Lok:5.05 LU, 95.31 BT (Pusat gempa berada dilaut 39 km BaratDaya JANTHO-ACEHBESAR), Kedlmn:93 Km Dirasakan (MMI) IV Banda Aceh, III Pidie Jaya, III Nagan Raya, III Lhokseumawe, III Calang BMKG ",1
umkt halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir,0
sejumlah personel tambahan tni polri dikirim ke distik ilaga kabupaten puncak papua mereka diutus untuk membantu pengejaran kelompok teroris papua kkb papua,0
even ip mereka bagus itu tetep ranah pribadi yang ga semua orang boleh tahu belajar hargai privasi nder udah kuliah kok masih ngurusin privasi orang lain,0
yaa kan biar ngerasain langsung mumpung ada kesempatannya jadi tahu sendiri bagaimana bikin film itu jadi kelak udah ngerti prosesnya toh,0
dana tanggap bencana amp buzzerrp buzzer lebih berharga daripada nyawa ratusan ribu rakyat kita bandingkan saja dari perhatian yang diberikan 3 5 m untuk ratusan ribu warga terdampak banjir di kalsel oleh bnpb ini jika dibagi maka tiap individu mendapatkan 35 ribu,0
untuk memudahkan investor masuk ke indonesia urusan perizinan akan dipegang langsung oleh pemerintah para investor hanya perlu menyewa tanah dalam jangka panjang di kawasan khusus industri yang telah disiapkan,0
menjelang hari kemerdekaan saya menganugerahkan tanda jasa dan tanda kehormatan ri kepada 53 tokoh terpilih mereka adalah orang orang yang berjasa dan berprestasi luar biasa di berbagai bidang yang bermanfaat bagi kemajuan kesejahteraan dan kemakmuran bangsa dan negara,0
dan mungkin ini kejadian yang ada di negara ini sekarang dari adanya gempa banjir aktivitas gunung meletus terus sisanya coba di pahamin sendiri,0
inilah saatnya kita membenahi diri secara fundamental melakukan transformasi besar menjalankan strategi besar di bidang ekonomi hukum pemerintahan sosial kebudayaan kesehatan dan pendidikan saatnya kita bajak momentum krisis ini untuk melakukan lompatan lompatan besar,0
pantes semarang ga begitu kerasa stay safe ya manteman semoga tak ada gempa susulan,0
pengamat fpi itu kelompok marjinal akan muncul ketika ada kesenjangan,0
dari getar suaranya bisa keliatan org percaya diri atau engga maka para komika bisa cepet pede tampil depan kamera karena mereka punya modal tampil melucu depan ratusan orang itu butuh kepedean tinggi lho,0
